0.229,0.97045,-0.79302,-0.44454,-2.1272,-2.5214,10.972,4.9686e-05,2.5432e-06,-4.9827e-06
0.23,0.97327,-0.79574,-0.44566,-2.1436,-2.5391,10.954,4.9681e-05,2.5604e-06,-5.0246e-06
0.231,0.97609,-0.79845,-0.44678,-2.16,-2.5568,10.936,4.9676e-05,2.5777e-06,-5.0666e-06
0.232,0.97889,-0.80116,-0.44789,-2.1765,-2.5745,10.918,4.9671e-05,2.5949e-06,-5.1088e-06
0.233,0.98167,-0.80385,-0.44899,-2.1931,-2.5923,10.899,4.9665e-05,2.6121e-06,-5.1511e-06
0.234,0.98444,-0.80654,-0.45008,-2.2097,-2.6101,10.881,4.966e-05,2.6293e-06,-5.1936e-06
0.235,0.9872,-0.80922,-0.45117,-2.2263,-2.6279,10.863,4.9655e-05,2.6466e-06,-5.2363e-06
0.236,0.98994,-0.8119,-0.45224,-2.243,-2.6457,10.845,4.9649e-05,2.6638e-06,-5.2791e-06
0.237,0.99266,-0.81456,-0.45331,-2.2597,-2.6635,10.827,4.9644e-05,2.681e-06,-5.322e-06
0.238,0.99538,-0.81722,-0.45437,-2.2765,-2.6814,10.809,4.9638e-05,2.6982e-06,-5.3651e-06
0.239,0.99807,-0.81987,-0.45542,-2.2933,-2.6992,10.79,4.9632e-05,2.7154e-06,-5.4084e-06
0.24,1.0008,-0.82252,-0.45647,-2.3101,-2.7171,10.772,4.9627e-05,2.7326e-06,-5.4518e-06
0.241,1.0034,-0.82515,-0.4575,-2.327,-2.735,10.754,4.9621e-05,2.7497e-06,-5.4954e-06
0.242,1.0061,-0.82778,-0.45853,-2.344,-2.7529,10.736,4.9615e-05,2.7669e-06,-5.5391e-06
0.243,1.0087,-0.8304,-0.45954,-2.3609,-2.7708,10.717,4.9609e-05,2.784e-06,-5.5829e-06
0.244,1.0113,-0.83301,-0.46055,-2.378,-2.7888,10.699,4.9603e-05,2.8012e-06,-5.6269e-06
0.245,1.014,-0.83561,-0.46155,-2.395,-2.8068,10.68,4.9597e-05,2.8183e-06,-5.6711e-06
0.246,1.0166,-0.83821,-0.46255,-2.4121,-2.8247,10.662,4.9591e-05,2.8354e-06,-5.7154e-06
0.247,1.0191,-0.8408,-0.46353,-2.4293,-2.8427,10.644,4.9585e-05,2.8525e-06,-5.7599e-06
0.248,1.0217,-0.84338,-0.46451,-2.4464,-2.8607,10.625,4.9579e-05,2.8696e-06,-5.8045e-06
0.249,1.0243,-0.84595,-0.46548,-2.4637,-2.8787,10.607,4.9573e-05,2.8867e-06,-5.8492e-06
0.25,1.0268,-0.84851,-0.46644,-2.4809,-2.8967,10.588,4.9566e-05,2.9038e-06,-5.8941e-06
0.251,1.0293,-0.85107,-0.46739,-2.4982,-2.9148,10.57,4.956e-05,2.9208e-06,-5.9392e-06
0.252,1.0318,-0.85362,-0.46833,-2.5156,-2.9328,10.551,4.9554e-05,2.9378e-06,-5.9844e-06
0.253,1.0343,-0.85616,-0.46926,-2.533,-2.9509,10.533,4.9547e-05,2.9548e-06,-6.0297e-06
0.254,1.0368,-0.85869,-0.47019,-2.5504,-2.969,10.514,4.954e-05,2.9718e-06,-6.0752e-06
0.255,1.0393,-0.86121,-0.47111,-2.5678,-2.987,10.496,4.9534e-05,2.9888e-06,-6.1208e-06
0.256,1.0417,-0.86373,-0.47202,-2.5853,-3.0051,10.477,4.9527e-05,3.0057e-06,-6.1666e-06
0.257,1.0442,-0.86624,-0.47292,-2.6029,-3.0232,10.459,4.952e-05,3.0227e-06,-6.2125e-06
0.258,1.0466,-0.86873,-0.47381,-2.6204,-3.0413,10.44,4.9514e-05,3.0396e-06,-6.2586e-06
0.259,1.049,-0.87123,-0.4747,-2.6381,-3.0594,10.421,4.9507e-05,3.0565e-06,-6.3048e-06
0.26,1.0514,-0.87371,-0.47557,-2.6557,-3.0776,10.403,4.95e-05,3.0733e-06,-6.3511e-06
0.261,1.0538,-0.87618,-0.47644,-2.6734,-3.0957,10.384,4.9493e-05,3.0902e-06,-6.3976e-06
0.262,1.0561,-0.87865,-0.4773,-2.6911,-3.1138,10.365,4.9486e-05,3.107e-06,-6.4442e-06
0.263,1.0585,-0.88111,-0.47815,-2.7089,-3.132,10.347,4.9478e-05,3.1238e-06,-6.491e-06
0.264,1.0608,-0.88356,-0.47899,-2.7267,-3.1501,10.328,4.9471e-05,3.1405e-06,-6.5379e-06
0.265,1.0632,-0.886,-0.47983,-2.7445,-3.1683,10.309,4.9464e-05,3.1573e-06,-6.5849e-06
0.266,1.0655,-0.88844,-0.48065,-2.7624,-3.1865,10.29,4.9456e-05,3.174e-06,-6.6321e-06
0.267,1.0678,-0.89086,-0.48147,-2.7803,-3.2046,10.271,4.9449e-05,3.1906e-06,-6.6794e-06
0.268,1.07,-0.89328,-0.48228,-2.7983,-3.2228,10.253,4.9442e-05,3.2073e-06,-6.7269e-06
0.269,1.0723,-0.89569,-0.48308,-2.8162,-3.241,10.234,4.9434e-05,3.2239e-06,-6.7745e-06
0.27,1.0745,-0.89809,-0.48388,-2.8343,-3.2591,10.215,4.9426e-05,3.2405e-06,-6.8223e-06
0.271,1.0768,-0.90048,-0.48466,-2.8523,-3.2773,10.196,4.9419e-05,3.2571e-06,-6.8701e-06
0.272,1.079,-0.90286,-0.48544,-2.8704,-3.2955,10.177,4.9411e-05,3.2736e-06,-6.9181e-06
0.273,1.0812,-0.90524,-0.4862,-2.8885,-3.3137,10.158,4.9403e-05,3.2901e-06,-6.9663e-06
0.274,1.0834,-0.90761,-0.48696,-2.9067,-3.3319,10.139,4.9395e-05,3.3065e-06,-7.0146e-06
0.275,1.0856,-0.90997,-0.48772,-2.9249,-3.3501,10.12,4.9387e-05,3.323e-06,-7.063e-06
0.276,1.0877,-0.91232,-0.48846,-2.9431,-3.3683,10.101,4.9379e-05,3.3394e-06,-7.1115e-06
0.277,1.0899,-0.91466,-0.48919,-2.9613,-3.3865,10.082,4.9371e-05,3.3557e-06,-7.1602e-06
0.278,1.092,-0.91699,-0.48992,-2.9796,-3.4047,10.063,4.9363e-05,3.372e-06,-7.2091e-06
0.279,1.0941,-0.91931,-0.49064,-2.998,-3.4229,10.044,4.9354e-05,3.3883e-06,-7.258e-06
0.28,1.0962,-0.92163,-0.49135,-3.0163,-3.4411,10.025,4.9346e-05,3.4046e-06,-7.3071e-06
0.281,1.0983,-0.92394,-0.49205,-3.0347,-3.4593,10.006,4.9337e-05,3.4208e-06,-7.3563e-06
0.282,1.1004,-0.92624,-0.49274,-3.0531,-3.4774,9.9864,4.9329e-05,3.4369e-06,-7.4057e-06
0.283,1.1025,-0.92853,-0.49343,-3.0716,-3.4956,9.9672,4.932e-05,3.4531e-06,-7.4551e-06
0.284,1.1045,-0.93081,-0.4941,-3.0901,-3.5138,9.948,4.9312e-05,3.4691e-06,-7.5047e-06
0.285,1.1065,-0.93308,-0.49477,-3.1086,-3.532,9.9288,4.9303e-05,3.4852e-06,-7.5545e-06
0.286,1.1085,-0.93535,-0.49543,-3.1271,-3.5502,9.9096,4.9294e-05,3.5012e-06,-7.6043e-06
0.287,1.1105,-0.9376,-0.49608,-3.1457,-3.5684,9.8903,4.9285e-05,3.5172e-06,-7.6543e-06
0.288,1.1125,-0.93985,-0.49673,-3.1643,-3.5866,9.871,4.9276e-05,3.5331e-06,-7.7045e-06
0.289,1.1145,-0.94209,-0.49736,-3.1829,-3.6047,9.8517,4.9267e-05,3.549e-06,-7.7547e-06
0.29,1.1165,-0.94432,-0.49799,-3.2016,-3.6229,9.8323,4.9258e-05,3.5648e-06,-7.8051e-06
0.291,1.1184,-0.94654,-0.49861,-3.2203,-3.6411,9.813,4.9249e-05,3.5806e-06,-7.8556e-06
0.292,1.1203,-0.94875,-0.49922,-3.239,-3.6592,9.7936,4.924e-05,3.5963e-06,-7.9062e-06
0.293,1.1222,-0.95095,-0.49982,-3.2578,-3.6774,9.7742,4.923e-05,3.612e-06,-7.9569e-06
0.294,1.1241,-0.95315,-0.50042,-3.2766,-3.6955,9.7547,4.9221e-05,3.6276e-06,-8.0078e-06
0.295,1.126,-0.95533,-0.501,-3.2954,-3.7137,9.7353,4.9212e-05,3.6432e-06,-8.0588e-06
0.296,1.1279,-0.95751,-0.50158,-3.3143,-3.7318,9.7158,4.9202e-05,3.6588e-06,-8.1099e-06
0.297,1.1297,-0.95968,-0.50215,-3.3331,-3.75,9.6963,4.9192e-05,3.6743e-06,-8.1612e-06
0.298,1.1316,-0.96184,-0.50271,-3.352,-3.7681,9.6768,4.9183e-05,3.6897e-06,-8.2125e-06
0.299,1.1334,-0.96399,-0.50326,-3.371,-3.7862,9.6572,4.9173e-05,3.7051e-06,-8.264e-06
0.3,1.1352,-0.96613,-0.50381,-3.3899,-3.8043,9.6376,4.9163e-05,3.7205e-06,-8.3156e-06
0.301,1.137,-0.96826,-0.50434,-3.4089,-3.8224,9.618,4.9153e-05,3.7358e-06,-8.3674e-06
0.302,1.1388,-0.97038,-0.50487,-3.4279,-3.8405,9.5984,4.9143e-05,3.751e-06,-8.4192e-06
0.303,1.1406,-0.9725,-0.50539,-3.447,-3.8586,9.5788,4.9133e-05,3.7662e-06,-8.4712e-06
0.304,1.1423,-0.97461,-0.50591,-3.4661,-3.8767,9.5591,4.9123e-05,3.7814e-06,-8.5232e-06
0.305,1.1441,-0.9767,-0.50641,-3.4852,-3.8947,9.5394,4.9113e-05,3.7964e-06,-8.5754e-06
0.306,1.1458,-0.97879,-0.50691,-3.5043,-3.9128,9.5197,4.9102e-05,3.8115e-06,-8.6278e-06
0.307,1.1475,-0.98087,-0.50739,-3.5234,-3.9308,9.4999,4.9092e-05,3.8264e-06,-8.6802e-06
0.308,1.1492,-0.98294,-0.50787,-3.5426,-3.9489,9.4802,4.9081e-05,3.8414e-06,-8.7327e-06
0.309,1.1509,-0.985,-0.50835,-3.5618,-3.9669,9.4604,4.9071e-05,3.8562e-06,-8.7854e-06
0.31,1.1525,-0.98705,-0.50881,-3.581,-3.9849,9.4406,4.906e-05,3.871e-06,-8.8382e-06
0.311,1.1542,-0.98909,-0.50927,-3.6003,-4.0029,9.4207,4.9049e-05,3.8858e-06,-8.8911e-06
0.312,1.1558,-0.99112,-0.50971,-3.6195,-4.0209,9.4009,4.9039e-05,3.9004e-06,-8.9441e-06
0.313,1.1575,-0.99315,-0.51015,-3.6388,-4.0388,9.381,4.9028e-05,3.9151e-06,-8.9972e-06
0.314,1.1591,-0.99516,-0.51058,-3.6582,-4.0568,9.3611,4.9017e-05,3.9296e-06,-9.0504e-06
0.315,1.1607,-0.99717,-0.51101,-3.6775,-4.0748,9.3411,4.9006e-05,3.9441e-06,-9.1037e-06
0.316,1.1622,-0.99917,-0.51142,-3.6969,-4.0927,9.3212,4.8995e-05,3.9586e-06,-9.1572e-06
0.317,1.1638,-1.0012,-0.51183,-3.7163,-4.1106,9.3012,4.8983e-05,3.973e-06,-9.2108e-06
0.318,1.1654,-1.0031,-0.51223,-3.7357,-4.1285,9.2812,4.8972e-05,3.9873e-06,-9.2644e-06
0.319,1.1669,-1.0051,-0.51262,-3.7551,-4.1464,9.2612,4.8961e-05,4.0015e-06,-9.3182e-06
0.32,1.1684,-1.0071,-0.513,-3.7746,-4.1643,9.2411,4.8949e-05,4.0157e-06,-9.3721e-06
0.321,1.1699,-1.009,-0.51338,-3.7941,-4.1821,9.221,4.8938e-05,4.0299e-06,-9.4261e-06
0.322,1.1714,-1.011,-0.51375,-3.8136,-4.2,9.2009,4.8926e-05,4.0439e-06,-9.4802e-06
0.323,1.1729,-1.0129,-0.5141,-3.8331,-4.2178,9.1808,4.8915e-05,4.0579e-06,-9.5344e-06
0.324,1.1744,-1.0148,-0.51446,-3.8527,-4.2356,9.1607,4.8903e-05,4.0718e-06,-9.5887e-06
0.325,1.1758,-1.0167,-0.5148,-3.8723,-4.2534,9.1405,4.8891e-05,4.0857e-06,-9.6431e-06
0.326,1.1772,-1.0186,-0.51513,-3.8919,-4.2712,9.1203,4.8879e-05,4.0995e-06,-9.6976e-06
0.327,1.1787,-1.0205,-0.51546,-3.9115,-4.289,9.1001,4.8867e-05,4.1132e-06,-9.7522e-06
0.328,1.1801,-1.0224,-0.51578,-3.9311,-4.3067,9.0799,4.8855e-05,4.1269e-06,-9.8069e-06
0.329,1.1815,-1.0243,-0.51609,-3.9508,-4.3244,9.0596,4.8843e-05,4.1405e-06,-9.8618e-06
0.33,1.1828,-1.0261,-0.5164,-3.9704,-4.3422,9.0393,4.883e-05,4.154e-06,-9.9167e-06
0.331,1.1842,-1.028,-0.51669,-3.9901,-4.3598,9.019,4.8818e-05,4.1674e-06,-9.9717e-06
0.332,1.1856,-1.0298,-0.51698,-4.0099,-4.3775,8.9987,4.8806e-05,4.1808e-06,-1.0027e-05
0.333,1.1869,-1.0317,-0.51726,-4.0296,-4.3952,8.9783,4.8793e-05,4.1941e-06,-1.0082e-05
0.334,1.1882,-1.0335,-0.51753,-4.0494,-4.4128,8.9579,4.878e-05,4.2074e-06,-1.0137e-05
0.335,1.1895,-1.0353,-0.5178,-4.0691,-4.4304,8.9375,4.8768e-05,4.2205e-06,-1.0193e-05
0.336,1.1908,-1.0371,-0.51805,-4.0889,-4.448,8.9171,4.8755e-05,4.2336e-06,-1.0248e-05
0.337,1.1921,-1.0389,-0.5183,-4.1087,-4.4656,8.8966,4.8742e-05,4.2466e-06,-1.0304e-05
0.338,1.1934,-1.0407,-0.51854,-4.1286,-4.4831,8.8762,4.8729e-05,4.2596e-06,-1.036e-05
0.339,1.1946,-1.0425,-0.51878,-4.1484,-4.5007,8.8557,4.8716e-05,4.2725e-06,-1.0415e-05
0.34,1.1958,-1.0443,-0.519,-4.1683,-4.5182,8.8352,4.8703e-05,4.2852e-06,-1.0471e-05
0.341,1.1971,-1.046,-0.51922,-4.1882,-4.5357,8.8146,4.869e-05,4.298e-06,-1.0527e-05
0.342,1.1983,-1.0478,-0.51943,-4.2081,-4.5531,8.794,4.8677e-05,4.3106e-06,-1.0583e-05
0.343,1.1995,-1.0495,-0.51963,-4.228,-4.5706,8.7735,4.8663e-05,4.3232e-06,-1.064e-05
0.344,1.2006,-1.0513,-0.51983,-4.2479,-4.588,8.7528,4.865e-05,4.3357e-06,-1.0696e-05
0.345,1.2018,-1.053,-0.52002,-4.2679,-4.6054,8.7322,4.8636e-05,4.3481e-06,-1.0752e-05
0.346,1.203,-1.0547,-0.5202,-4.2879,-4.6228,8.7116,4.8623e-05,4.3604e-06,-1.0809e-05
0.347,1.2041,-1.0564,-0.52037,-4.3078,-4.6402,8.6909,4.8609e-05,4.3727e-06,-1.0865e-05
0.348,1.2052,-1.0581,-0.52053,-4.3278,-4.6575,8.6702,4.8595e-05,4.3848e-06,-1.0922e-05
0.349,1.2063,-1.0598,-0.52069,-4.3479,-4.6748,8.6495,4.8581e-05,4.3969e-06,-1.0978e-05
0.35,1.2074,-1.0615,-0.52084,-4.3679,-4.6921,8.6287,4.8567e-05,4.4089e-06,-1.1035e-05
0.351,1.2085,-1.0631,-0.52098,-4.3879,-4.7093,8.6079,4.8553e-05,4.4209e-06,-1.1092e-05
0.352,1.2096,-1.0648,-0.52111,-4.408,-4.7266,8.5871,4.8539e-05,4.4327e-06,-1.1149e-05
0.353,1.2106,-1.0664,-0.52124,-4.4281,-4.7438,8.5663,4.8525e-05,4.4445e-06,-1.1206e-05
0.354,1.2116,-1.0681,-0.52135,-4.4482,-4.761,8.5455,4.8511e-05,4.4562e-06,-1.1263e-05
0.355,1.2127,-1.0697,-0.52147,-4.4683,-4.7781,8.5246,4.8496e-05,4.4678e-06,-1.132e-05
0.356,1.2137,-1.0713,-0.52157,-4.4884,-4.7953,8.5038,4.8482e-05,4.4793e-06,-1.1378e-05
0.357,1.2147,-1.0729,-0.52166,-4.5085,-4.8124,8.4829,4.8467e-05,4.4908e-06,-1.1435e-05
0.358,1.2157,-1.0745,-0.52175,-4.5287,-4.8295,8.4619,4.8453e-05,4.5021e-06,-1.1493e-05
0.359,1.2166,-1.0761,-0.52183,-4.5488,-4.8465,8.441,4.8438e-05,4.5134e-06,-1.155e-05
0.36,1.2176,-1.0777,-0.52191,-4.569,-4.8635,8.42,4.8423e-05,4.5246e-06,-1.1608e-05
0.361,1.2185,-1.0792,-0.52197,-4.5892,-4.8805,8.399,4.8408e-05,4.5357e-06,-1.1665e-05
0.362,1.2194,-1.0808,-0.52203,-4.6094,-4.8975,8.378,4.8393e-05,4.5467e-06,-1.1723e-05
0.363,1.2204,-1.0823,-0.52208,-4.6296,-4.9145,8.357,4.8378e-05,4.5576e-06,-1.1781e-05
0.364,1.2213,-1.0839,-0.52212,-4.6498,-4.9314,8.3359,4.8363e-05,4.5684e-06,-1.1839e-05
0.365,1.2221,-1.0854,-0.52216,-4.67,-4.9483,8.3148,4.8348e-05,4.5792e-06,-1.1897e-05
0.366,1.223,-1.0869,-0.52219,-4.6903,-4.9651,8.2938,4.8332e-05,4.5899e-06,-1.1955e-05
0.367,1.2239,-1.0884,-0.52221,-4.7105,-4.982,8.2726,4.8317e-05,4.6004e-06,-1.2013e-05
0.368,1.2247,-1.0899,-0.52222,-4.7308,-4.9988,8.2515,4.8301e-05,4.6109e-06,-1.2071e-05
0.369,1.2255,-1.0914,-0.52223,-4.751,-5.0156,8.2303,4.8286e-05,4.6213e-06,-1.213e-05
0.37,1.2264,-1.0929,-0.52223,-4.7713,-5.0323,8.2092,4.827e-05,4.6316e-06,-1.2188e-05
0.371,1.2272,-1.0944,-0.52222,-4.7916,-5.049,8.1879,4.8254e-05,4.6419e-06,-1.2246e-05
0.372,1.2279,-1.0958,-0.52221,-4.8119,-5.0657,8.1667,4.8238e-05,4.652e-06,-1.2305e-05
0.373,1.2287,-1.0973,-0.52219,-4.8322,-5.0824,8.1455,4.8222e-05,4.662e-06,-1.2364e-05
0.374,1.2295,-1.0987,-0.52216,-4.8526,-5.099,8.1242,4.8206e-05,4.672e-06,-1.2422e-05
0.375,1.2302,-1.1001,-0.52212,-4.8729,-5.1156,8.1029,4.819e-05,4.6818e-06,-1.2481e-05
0.376,1.231,-1.1015,-0.52207,-4.8932,-5.1322,8.0816,4.8174e-05,4.6916e-06,-1.254e-05
0.377,1.2317,-1.103,-0.52202,-4.9136,-5.1487,8.0603,4.8158e-05,4.7013e-06,-1.2598e-05
0.378,1.2324,-1.1043,-0.52196,-4.9339,-5.1652,8.039,4.8141e-05,4.7109e-06,-1.2657e-05
0.379,1.2331,-1.1057,-0.5219,-4.9543,-5.1817,8.0176,4.8125e-05,4.7204e-06,-1.2716e-05
0.38,1.2338,-1.1071,-0.52183,-4.9747,-5.1981,7.9962,4.8108e-05,4.7298e-06,-1.2775e-05
0.381,1.2344,-1.1085,-0.52175,-4.9951,-5.2145,7.9748,4.8092e-05,4.7391e-06,-1.2834e-05
0.382,1.2351,-1.1098,-0.52166,-5.0154,-5.2309,7.9534,4.8075e-05,4.7483e-06,-1.2894e-05
0.383,1.2357,-1.1112,-0.52156,-5.0358,-5.2473,7.9319,4.8058e-05,4.7574e-06,-1.2953e-05
0.384,1.2363,-1.1125,-0.52146,-5.0562,-5.2636,7.9105,4.8041e-05,4.7664e-06,-1.3012e-05
0.385,1.2369,-1.1138,-0.52135,-5.0767,-5.2799,7.889,4.8024e-05,4.7753e-06,-1.3071e-05
0.386,1.2375,-1.115,-0.52117,-5.0971,-5.2961,7.8675,4.8007e-05,4.7841e-06,-1.3131e-05
0.387,1.2381,-1.116,-0.52085,-5.1175,-5.3123,7.846,4.799e-05,4.7929e-06,-1.319e-05
0.388,1.2387,-1.1168,-0.5204,-5.1379,-5.3285,7.8244,4.7973e-05,4.8015e-06,-1.325e-05
0.389,1.2392,-1.1173,-0.51981,-5.1583,-5.3447,7.8029,4.7955e-05,4.81e-06,-1.3309e-05
0.39,1.2397,-1.1175,-0.51909,-5.1787,-5.3608,7.7813,4.7938e-05,4.8184e-06,-1.3369e-05
0.391,1.2403,-1.1176,-0.51824,-5.1991,-5.3769,7.7597,4.7921e-05,4.8267e-06,-1.3428e-05
0.392,1.2408,-1.1174,-0.51726,-5.2194,-5.3929,7.7381,4.7903e-05,4.8348e-06,-1.3488e-05
0.393,1.2413,-1.117,-0.51614,-5.2397,-5.409,7.7165,4.7885e-05,4.8428e-06,-1.3547e-05
0.394,1.2419,-1.1164,-0.51489,-5.26,-5.425,7.6949,4.7868e-05,4.8507e-06,-1.3607e-05
0.395,1.2424,-1.1155,-0.51351,-5.2803,-5.441,7.6733,4.785e-05,4.8584e-06,-1.3666e-05
0.396,1.2429,-1.1144,-0.51199,-5.3005,-5.4569,7.6517,4.7832e-05,4.8659e-06,-1.3726e-05
0.397,1.2435,-1.1131,-0.51035,-5.3207,-5.4729,7.63,4.7814e-05,4.8733e-06,-1.3785e-05
0.398,1.2441,-1.1115,-0.50856,-5.3408,-5.4888,7.6084,4.7797e-05,4.8805e-06,-1.3844e-05
0.399,1.2447,-1.1098,-0.50665,-5.3609,-5.5047,7.5868,4.7779e-05,4.8876e-06,-1.3904e-05
0.4,1.2453,-1.1078,-0.5046,-5.3809,-5.5206,7.5651,4.7761e-05,4.8944e-06,-1.3963e-05
0.401,1.246,-1.1056,-0.50241,-5.4009,-5.5364,7.5434,4.7743e-05,4.9011e-06,-1.4022e-05
0.402,1.2467,-1.1031,-0.50009,-5.4208,-5.5523,7.5218,4.7725e-05,4.9076e-06,-1.4081e-05
0.403,1.2474,-1.1004,-0.49762,-5.4406,-5.5681,7.5001,4.7707e-05,4.9139e-06,-1.4139e-05
0.404,1.2482,-1.0976,-0.49502,-5.4604,-5.5839,7.4785,4.7689e-05,4.9199e-06,-1.4198e-05
0.405,1.249,-1.0945,-0.49227,-5.4801,-5.5997,7.4568,4.7671e-05,4.9258e-06,-1.4256e-05
0.406,1.2498,-1.0911,-0.48938,-5.4997,-5.6155,7.4352,4.7653e-05,4.9314e-06,-1.4315e-05
0.407,1.2507,-1.0876,-0.48634,-5.5192,-5.6313,7.4135,4.7635e-05,4.9368e-06,-1.4373e-05
0.408,1.2517,-1.0838,-0.48315,-5.5387,-5.647,7.3919,4.7616e-05,4.9419e-06,-1.4431e-05
0.409,1.2527,-1.0799,-0.47981,-5.558,-5.6628,7.3702,4.7598e-05,4.9468e-06,-1.4489e-05
0.41,1.2538,-1.0757,-0.47631,-5.5773,-5.6786,7.3486,4.758e-05,4.9515e-06,-1.4546e-05
0.411,1.255,-1.0713,-0.47266,-5.5964,-5.6943,7.327,4.7562e-05,4.9558e-06,-1.4604e-05
0.412,1.2562,-1.0667,-0.46884,-5.6155,-5.7101,7.3053,4.7544e-05,4.96e-06,-1.4661e-05
0.413,1.2575,-1.0619,-0.46486,-5.6345,-5.7259,7.2837,4.7526e-05,4.9638e-06,-1.4718e-05
0.414,1.2589,-1.0568,-0.46071,-5.6533,-5.7417,7.2621,4.7508e-05,4.9673e-06,-1.4774e-05
0.415,1.2604,-1.0516,-0.45638,-5.672,-5.7575,7.2405,4.749e-05,4.9706e-06,-1.4831e-05
0.416,1.262,-1.0462,-0.45188,-5.6907,-5.7733,7.2189,4.7472e-05,4.9735e-06,-1.4887e-05
0.417,1.2637,-1.0406,-0.44719,-5.7092,-5.7891,7.1973,4.7455e-05,4.9762e-06,-1.4943e-05
0.418,1.2655,-1.0348,-0.44232,-5.7276,-5.805,7.1757,4.7437e-05,4.9785e-06,-1.4999e-05
0.419,1.2674,-1.0287,-0.43725,-5.7458,-5.8208,7.1542,4.7419e-05,4.9804e-06,-1.5054e-05
0.42,1.2694,-1.0225,-0.43198,-5.764,-5.8367,7.1326,4.7401e-05,4.982e-06,-1.5109e-05
0.421,1.2716,-1.0161,-0.4265,-5.782,-5.8527,7.111,4.7384e-05,4.9833e-06,-1.5164e-05
0.422,1.2739,-1.0096,-0.42082,-5.7999,-5.8686,7.0895,4.7366e-05,4.9842e-06,-1.5218e-05
0.423,1.2763,-1.0029,-0.41501,-5.8176,-5.8846,7.068,4.7349e-05,4.9847e-06,-1.5273e-05
0.424,1.2786,-0.9962,-0.40919,-5.8352,-5.9006,7.0465,4.7331e-05,4.9848e-06,-1.5326e-05
0.425,1.281,-0.98951,-0.40338,-5.8527,-5.9167,7.0249,4.7314e-05,4.9845e-06,-1.538e-05
0.426,1.2833,-0.98283,-0.39756,-5.87,-5.9328,7.0035,4.7297e-05,4.9839e-06,-1.5433e-05
0.427,1.2857,-0.97615,-0.39174,-5.8872,-5.9489,6.982,4.728e-05,4.9828e-06,-1.5486e-05
0.428,1.288,-0.96946,-0.38592,-5.9043,-5.9651,6.9605,4.7262e-05,4.9814e-06,-1.5539e-05
0.429,1.2903,-0.96278,-0.38009,-5.9212,-5.9813,6.939,4.7245e-05,4.9796e-06,-1.5591e-05
0.43,1.2926,-0.95609,-0.37426,-5.938,-5.9975,6.9176,4.7229e-05,4.9774e-06,-1.5643e-05
0.431,1.295,-0.9494,-0.36843,-5.9547,-6.0138,6.8961,4.7212e-05,4.9748e-06,-1.5694e-05
0.432,1.2973,-0.94272,-0.3626,-5.9712,-6.0301,6.8747,4.7195e-05,4.9719e-06,-1.5746e-05
0.433,1.2995,-0.93603,-0.35677,-5.9876,-6.0464,6.8533,4.7178e-05,4.9685e-06,-1.5796e-05
0.434,1.3018,-0.92934,-0.35093,-6.0039,-6.0628,6.8319,4.7162e-05,4.9648e-06,-1.5847e-05
0.435,1.3041,-0.92265,-0.34509,-6.0201,-6.0792,6.8105,4.7145e-05,4.9607e-06,-1.5897e-05
0.436,1.3063,-0.91596,-0.33925,-6.0361,-6.0957,6.7891,4.7129e-05,4.9562e-06,-1.5947e-05
0.437,1.3086,-0.90927,-0.33341,-6.0519,-6.1121,6.7678,4.7112e-05,4.9513e-06,-1.5997e-05
0.438,1.3108,-0.90258,-0.32757,-6.0677,-6.1287,6.7464,4.7096e-05,4.946e-06,-1.6046e-05
0.439,1.3131,-0.89589,-0.32172,-6.0833,-6.1452,6.7251,4.708e-05,4.9404e-06,-1.6095e-05
0.44,1.3153,-0.8892,-0.31588,-6.0988,-6.1618,6.7037,4.7064e-05,4.9344e-06,-1.6144e-05
0.441,1.3175,-0.88251,-0.31003,-6.1141,-6.1784,6.6824,4.7048e-05,4.928e-06,-1.6192e-05
0.442,1.3197,-0.87581,-0.30418,-6.1293,-6.1951,6.6611,4.7032e-05,4.9212e-06,-1.624e-05
0.443,1.3219,-0.86912,-0.29833,-6.1444,-6.2118,6.6398,4.7017e-05,4.914e-06,-1.6288e-05
0.444,1.3241,-0.86243,-0.29248,-6.1594,-6.2285,6.6186,4.7001e-05,4.9065e-06,-1.6335e-05
0.445,1.3263,-0.85573,-0.28663,-6.1742,-6.2453,6.5973,4.6985e-05,4.8986e-06,-1.6382e-05
0.446,1.3285,-0.84904,-0.28078,-6.1889,-6.2621,6.5761,4.697e-05,4.8903e-06,-1.6429e-05
0.447,1.3306,-0.84234,-0.27493,-6.2034,-6.2789,6.5549,4.6955e-05,4.8816e-06,-1.6475e-05
0.448,1.3328,-0.83564,-0.26908,-6.2179,-6.2958,6.5336,4.6939e-05,4.8726e-06,-1.6521e-05
0.449,1.3349,-0.82894,-0.26322,-6.2322,-6.3127,6.5125,4.6924e-05,4.8631e-06,-1.6567e-05
0.45,1.337,-0.82225,-0.25737,-6.2463,-6.3297,6.4913,4.6909e-05,4.8533e-06,-1.6612e-05
0.451,1.3391,-0.81555,-0.25152,-6.2604,-6.3466,6.4701,4.6894e-05,4.8432e-06,-1.6657e-05
0.452,1.3413,-0.80885,-0.24567,-6.2743,-6.3637,6.449,4.6879e-05,4.8326e-06,-1.6702e-05
0.453,1.3434,-0.80215,-0.23981,-6.288,-6.3807,6.4278,4.6865e-05,4.8217e-06,-1.6747e-05
